review_id,user_id,business_id,stars,date,text,name,review_count,yelping_since,friend_count,useful,funny,cool,fans,state,review_length,word_count,account_age_days,reviews_per_day,states_reviewed_in,reviews_same_day,is_fake,is_short_review,is_extreme_rating,is_low_social,is_single_review_account,is_high_velocity,spam_score
8XaWWb-PESu-kImpcwz72g,RqWv1dUbgwbdOmrDGKEg9g,8UPv1p9GW-BiZtQqUt8nOA,1.0,2019-06-02 18:56:50,My potatoes were overcooked no seasoning the bread that they brought to the table for the crab claws was Honda as a rock the crab claws smell like fish it was not a guest is variance for me I have been waiting to go to this place since I am Ylance In New Orleans Dee the car was wonderful but the food was not up to par,Jennifer,18,2017-03-27 17:05:28,32,8,5,6,3,LA,319,67,3315,0.0054298642533936,1,1,False,0,1,0,0,0,1
cds_mWlIc0UOx8zHLi9r5A,Qs-lbf8OD16IlXjhsZAonw,RfDM_uKnm093LvNnoKq0xg,5.0,2018-11-22 13:46:28,"This venue is perfect for a low key night on the town! I really enjoyed the rooftop area, there was live music and an assortment of wines and craft beers. The event I went to is held every third Saturday of the month and I will certainly be back. The decor is vibrant and colorful dispute the venues ""attic"" space. Try the chicken and beef empanadas. They were delicious!",Monique,62,2014-12-21 06:04:19,98,90,13,72,12,FL,371,69,4142,0.0149686141960405,1,1,False,0,1,0,0,0,1
bW4dagp7wKJPYRt8FqoMcQ,yXnEnkRdQLEb6iPxoS1ZTw,8xuhKP08513N2W32JOMW4Q,4.0,2018-01-29 00:36:57,"The Cheesecake Factory is probably one of my favorite big chain restaurants. Their menu is huge, as are the portions. I ordered the shrimp and chicken gumbo with brown rice and it was delicious! The chicken was extremely tender--like it had been sous vided--and the gumbo had a wonderful depth of flavor. Our server, Kayla, was also fantastic. My only gripe is the size of our cheesecake, which I had it packed to go. Both me and my boyfriend's slices were tiny- it was almost as if a normal slice had been cut in half. The table adjacent to us had ordered cheesecake and their slices were huge compared to ours. Not sure if this issue is consistent with those who get cheesecake to go, but if that's the case, I would rather dine in to eat my cheesecake and pay an additional $1-2 tip for almost twice the size.",Joanne,235,2012-07-09 00:06:25,266,576,128,312,37,PA,812,150,5037,0.0466547548143736,2,1,False,0,0,0,0,0,0
n7brHXDfrFvecZRjR_U1Dw,l2oJ0imWDbPMs4F0zc8fGg,UKA2eeAZmO4ACB2J0kFISw,4.0,2018-12-11 03:23:08,Any time I come in to this restaurant they are pretty busy but everyone is always working so fast and maintaining a clean station. Overheard a customer being a stuck up a**hole to the ladies busting out plates during a dinner rush and they remained professional through ALL OF HIS CRAP. Best panda in Reno!,Nikita,26,2015-11-04 04:59:56,99,12,0,6,0,NV,306,55,3824,0.0067991631799163,2,1,False,0,0,0,0,0,0
8AsoBlt-2_RNaZ6obEElLw,sSpvT7RWmkABCemAmn-Rkw,l_NqE_IHW79Ka-yd6FkQaQ,5.0,2018-03-10 05:43:08,"Great food, the calamari was fresh and delicious, chicken tortilla soup was amazing. The service was perfect, and let's not forget the amazing view while your enjoying your dinner.",John,22,2011-12-07 06:51:01,52,18,1,3,1,AZ,180,29,5252,0.0041888804265041,1,1,False,1,0,0,0,0,1
NHUzuxY0HQQQdtFWJA86iA,GjKpp0kz7d_6yP_xaxdSVw,jGbGTFCmkZ0JvWv8WX9MGA,5.0,2018-11-08 23:59:08,"Our favorite local place. It's been through quite a few menu changes over the last couple years, some good and some not so much. But their most recent changes have all been perfect. The addition of the small plate happy hour menu is exactly what they needed.",Ashley,3,2016-01-22 15:46:23,90,0,0,0,0,NJ,258,47,3745,0.0008010680907877,1,1,False,0,1,0,1,0,2
Vy1kzE36MOkeYuZSzQWqFH,1GvrkGLF2GSssqc2RxyzP3,KPyHQaKR7G0tuVedn4y9Dw,3.0,2018-01-15 00:00:00,"Everything came out hot and the staff was friendly. Solid food, nice staff, and not much of a wait. Everything was tasty and the place felt clean. The restaurant was clean, organized, and running smoothly. Portions were generous and presentation was nice. Overall, a strong experience. Not bad for a quick meal. Nothing was awful but I left disappointed. The service was off and the meal kinda followed that energy. Would probably stop in again if nearby. Food was good and came out fast.",User,91,2017-02-04 00:00:00,15,12,0,0,3,PA,488,84,1060,0.3083,5,1,True,0,0,0,0,0,0
KlEl90U0Wi2KrLqArflHjA,cVDddO8F5YKdQKpZnq-uQg,1b5mnK8bMnnju_cvU65GqQ,4.0,2019-06-03 16:07:59,Fresh product. Inventive dishes mixed with the tried and true. Simple biscuits and gravy rock,brett,357,2010-10-15 19:42:00,9,132,42,17,2,TN,93,15,5670,0.0629629629629629,1,1,False,1,0,0,0,0,1
48iG617zSr9i1PEYFTop2w,6trcowJivBJ2107ouNnY1w,IMWoj619K8ezUmFP8ktXEg,1.0,2018-04-24 00:21:04,"Really wanted to try this place. We came all the way from California and this was on our list of places to try. Sat in a 30 minute Lyft ride from our hotel and we were utterly disappointed. Everything, I mean EVERYTHING ran out. There was no brisket, pork belly, egg rolls, spring rolls... not even the banh mi BREAD was available. I mean, I understand that this place must be busy, but I think it's just poor planning to run out of everything, especially bread. My husband ordered the BMB without the pork belly (because they ran out) and the girl at the counter had to come tell us AFTER he paid that they cant even make the sandwich without the pork belly and banh mi bread (only po boy bread available). He told them to switch it to a bulgogi sandwich and she wanted him to pay the difference. I think it's bad business that they would need to do all that, especially since there was NOTHING else available. Anyway, we decided to just get the refund and go try some place else.",Lina,6,2012-05-17 15:03:03,25,9,1,0,0,LA,981,185,5090,0.0011787819253438,1,1,False,0,0,0,0,0,0
P-ovZa-B2sPxhQX1oz-AbQ,JEIiE2fyLeZwnmCxLB1IGw,oGzw-SVhmmvbaqj59J-q1w,5.0,2018-06-05 14:26:36,"My friend and I decided to check out the vineyard last Sunday. There was an event as I had emailed to see if we could go to the tasting room or if it was only open for the event. I received a super quick response and was advised it was going to be super busy. I appreciated the heads up, but we decided to go anyways. It was a gorgeous day, but a bit breezy. We got there right when it opened and bought our tickets. It was really a donation for a great event, KassieKares. We found our way to the tasting room and it was already pretty busy. The ladies working were all great. Super informative, told us about Kassie, and helped us pick the wines to taste. The new rose was my favorite. If there is a D by the wine, that is made with their grapes. We purchased a glass and went outside to check out the vendors and pet all the pooches. We could not check out the upstairs because that was the VIP section for the day. This venue has so much to offer! What a great addition to the area. Even though there were plenty of food options with the food trucks that day, we opted for the margherita pizza and the brie plate and both hit the spot. We both loved the saltiness of the pizza. They have this little check out section to get to go orders and cold wine to take home. Seriously, I cannot wait to go back.",Erin,485,2011-01-21 16:13:16,296,937,92,602,40,IN,1306,259,5572,0.0870423546302943,2,1,False,0,0,0,0,0,0
G1nFuTYE1nEOHgiDLelkqP,CvIELlALdHX2fpRiPnX3ci,Q_XR65cLnHn7sz7aez5L-Q,3.0,2019-05-26 00:00:00,"My friend liked their dish more than I liked mine.. Nice little spot, decent portions too. Pretty smooth experience from start to finish. They were out of one thing I originally wanted.. It looked better in person than in the online photos, weirdly enough.. Would probably stop in again if nearby. Everything was tasty and the place felt clean. The leftovers held up okay the next day.. Ordered a few things and liked most of it. It looked better in person than in the online photos, weirdly enough..",User,317,2018-01-11 00:00:00,23,3,0,0,6,ID,500,88,719,0.1634,8,1,True,0,0,0,0,0,0
4WUsJ87UenOeeRVpNGnETA,3havTvfd7TrNMS6ldiBn5w,ioAcpe5KRvacB2lna-wdaw,5.0,2019-06-21 19:13:10,"Owner is fun to talk to and very friendly. The mozzarella sticks are bomb!! The pizzas are probably one of the best I've had since I've been to
Italy! The pomodore romano and spinach ricotta dolce are delicious!! The pomodore is topped with caramelized onions that gives the pizza sweetness but contrasted with the salty prosciutto. The cheese on the spinach ricotta is extremely flavorful. Highly recommend this place.
 
***this place is in the back! Walk around the entire building to the back!",Sonia,85,2015-02-03 01:39:22,14,83,10,29,2,PA,496,83,4098,0.0207418252806246,1,1,False,0,1,0,0,0,1
6FNfHWhMR3-mvSNKpfjJoQ,sZrK10PsmMcxo16NTkBoLQ,6HoDzaVJX_rTUeQiX8GVww,3.0,2019-12-26 13:03:14,"Great place, but they no longer serve the Gluten Free banana bread that made them stand out.  Worse, they still had the ""GF Banana Bread"" sign in the bakery cabinet!  But nice place with nice decor nonetheless.",Ed,63,2012-07-03 00:11:59,0,51,16,8,1,PA,210,37,5043,0.0124925639500297,1,1,False,0,0,0,0,0,0
KrBrFjf05zxJQzcIkaB01A,WX4RvCUmBM8JVNwTmR112g,HabjOG3X8V85QWkULx_vBA,1.0,2019-12-14 20:20:19,"I visited the old location several times over the years and liked it. This is my second trip to the new location and I'm not very impressed with the kitchen wait times. If you want to waste a good portion of your afternoon come eat here. I seriously doubt we'll be back unless something changes.

Update: Server forgot to enter our order; or so we were told. Didn't see a whole lot coming out of the kitchen. Finally cut our losses and walked out. I saw another large table do the same. Definitely won't be back. Thanks for wasting our time.",Bryan,53,2013-06-20 16:21:54,0,25,6,3,0,MO,541,101,4691,0.0112982306544446,1,1,False,0,0,0,0,0,0
V3Zh3e9u-Il4ItLk_PKWQg,Elq0uj4t3Kao4_cI9stp9A,rLMRRaLhgxH2cU2XuJf_BQ,5.0,2018-11-15 21:04:49,"So I had the pleasure of going to Commoner & Co for dinner with a couple friends. This is the sister restaurant for Prep & Pastry, my ritual Saturday morning breakfast spot, which is well...I'll get to that review next. Anyway, let me just say I was blown away by EVERYTHING. Met the owner, Nate, who is just a genuinely nice guy. First thing he asked was if we had any food allergies at the table so they could make any suggestions or adjustments. Everything is house made BTW. So we had the mussels and fries, which was weird to me, not going to lie, but that Thai Curry Sauce, ugh. OH MI GAWD, incredible. I also had the roasted beets, fresh and delicious. Then the main dishes of the special for the evening, pork chop extraordinaire, shrimp scampi and I had the gnocchi. Everything is incredible. We couldn't decide on dessert, so we tried it all. I was hesitant on the pistachio deconstructed cake. Whoa! Just whoa! I'm not a fan of cheesecake but that Smores cheesecake is delicious. They get their sorbet from Frost, so that was of course delicious.
Lastly, not only was the food on point but the service. Some of THE BEST service I have ever received, I was not surprised as I get the same AMAZING service at Prep. 
So if you have read this far and have not been convinced to give this place a try, your truly missing out. Enjoy the patio or the amazing ambiance inside. You will not be disappointed!",Rachel D,66,2012-12-02 02:28:24,51,46,6,19,1,AZ,1409,260,4891,0.0134941729707626,1,1,False,0,0,0,0,0,0
JQ_QjXRDc5M7-RiVJlZ_Eg,Mdo9CdtaeH0-EhGrNhd22Q,i6MKEkH9mOyecsue9uTXfA,2.0,2018-11-24 14:15:18,"i was actually quite disappointed because captain receives such rave reviews but unfortunately my food was very bland. i ordered the crab mac and cheese and it was like alfredo soup with noodles and crab meat, very under seasoned. very cute place & great service, i'll probably come back to try another dish and hope for better luck.",Chris,8,2017-08-18 13:09:36,0,7,2,0,0,NJ,333,58,3171,0.0025228634500157,2,1,False,0,0,0,0,0,0
mMCL6EBdyWpkQzqQ11lB9A,ps2LImksJ1GHKkw7q_Tm_A,pP_jeWrWq-lvMitmkM2Gkw,4.0,2019-04-06 00:44:12,"Got ""The CEO"" cause I'm a bosssss bit%!...whooo, got carried away. Too lazy to walk anywhere in the rain right now and, so, I went to the closest spot to my hotel. BURGERFI was tasty. The CEO is double wagyu + brisket blend burger, homemade candied bacon-tomato jam truffle aioli, aged Swiss. You are able to order a single patty, if preferred, which is what I did. First time trying any burger with lettuce replacing the buns. Figured I ate not so healthy today so something had to give. Only critique is fries and drink are sold separately, no such things as ordering a meal, if that makes sense. I didn't think ordering Cajun fries would be so expensive but it was $5.14 for regular fries. I paid a total $18.12 for my meal. Five guys Cajun fries are better.",Vette,26,2016-01-30 19:50:39,200,16,7,5,1,PA,761,140,3737,0.0069574525020069,1,1,False,0,0,0,0,0,0
PuevzP6Yg0G5jPiELe3mmw,sCTIZK_H6DRqfHJ7zjWNmg,7ZeKBOTge-pKO9hSRjFJTA,1.0,2018-12-28 05:56:19,"worst outback ever ! cold steaks , missing food order , rude owner , inept manager , horrible experience ! stay clear of this place . mcdonald's is better !",Alex,38,2012-05-27 18:18:29,222,27,8,6,0,AZ,156,30,5080,0.0074803149606299,1,1,False,1,0,0,0,0,1
0BVw1sodMAfKv4xm7j9I5w,kVItdXsm0XbJOib-Sp6b9w,0f7mlSVIAk25QuEKGmVbPA,4.0,2018-02-20 05:38:53,"Stopped by for a quick lunch after reading some reviews on it. Wait time was short although the restaurant was packed when we got there. We got our food quickly and it was delicious. I got the steak breakfast and my fiancé got the Jalapeño burger. I also ordered coffee of the month and it was delicious, did I mention pretty? Lol 

I would love to go back and try other options as well and their beautiful latte. Our waitress was very attentive and provided great service as well.",Angel,59,2013-12-15 23:59:25,60,55,14,19,1,AZ,481,89,4512,0.0130762411347517,1,1,False,0,0,0,0,0,0
Vgpb5wKWk_FmToUrziNeQQ,kTtd6cxEg-2n5x36hHbjrw,rOsC1rDpIxvNoHxEvNFjeA,5.0,2018-01-29 07:05:27,"Great place for late night eats.  We had a burger with House-made chips, and it was spot on.  Best food you can get after midnight. The bartender was friendly.  The tunes were in the Nirvana genre.  Approved!",Carrie,17,2014-09-12 20:27:28,38,6,1,0,0,LA,208,37,4242,0.004007543611504,1,1,False,1,0,0,0,0,1
XjK1zxEgOlWt-iqgX8blFg,bqQt8ig0Vsr4wkSl7gw_zg,VQcCL9PiNL_wkGf-uF3fjg,1.0,2019-05-26 20:29:37,"This was one of the worst service I've ever encountered during my stay in New Orleans. Me and my girlfriend ordered the clam and mussels seafood platter, along with the shrimp and rice. They were both plated on the wrong plate, and was cold as if they let it sit there for 20/30minutes and then brought it out to us. I don't recommend that African Americans go here because they treat you different. I was also told the clams and mussels would be about 10 pieces each on the plate when it actually came with 4 pieces each for $30. Ridiculous!.... never again . They only get a one star because we got free beer out of this and was told we didn't have to pay for the cold food... thanks for that, it was the least you guys could do.",Steven,4,2016-07-17 13:59:49,356,1,0,0,0,LA,731,141,3568,0.0011210762331838,1,1,False,0,0,0,1,0,1
RYdwXoekpXk3oZ4LUDAAk1,K6WAGIVn2MhNOyV289lT8Z,Gb5nFcTgOBWeMrmCIbxqJA,1.0,2018-02-06 00:00:00,"For the amount of food, I thought the cost was fair. Food was fresh and service was quick. Everything was tasty and the place felt clean. The fries were hot and crisp but the burger itself was a little messy and kept sliding apart. The whole meal felt kind of uneven. Food was fresh and service was quick. The sauces helped more than I thought they would.. Service was friendly and everything tasted fresh. Ordered a few things and liked most of it.",User,143,2019-02-26 00:00:00,4,3,0,0,3,DE,449,83,308,0.2208,2,1,True,0,1,0,0,0,1
Jk6R3qluaVimeCjwx0YPNg,oVlVn5B9H16LHgdASH2PEg,KGYQFUSqOFMj1T65cBcGgA,5.0,2019-05-13 14:31:31,"Chuy's happy hour is like none other. FREE nachos. That's the happy hour, nachos being one of my favorite bar foods I am a very happy camper when I make it in time for happy hour here. It's no frills--just simple, chips, beef, and light toppings. With a side of nachos, they offer some great frozen and iced margaritas. I've tried their watermelon marg, frose, lime marg--all delicious. 

It gets pretty busy in here, but there's also plenty of seating so you shouldn't have to wait too long--especially if you don't mind just sitting in the bar area. Being such close proximity to the mall, this is a great option for delicious food when you get that mid-shopping spree hankering for some grub. We actually decided to stop in for happy hour here before going next door to the movies. This was great because we ended up filling up, and avoiding the $$ expensive movie theater food.

Overall very happy with my Chuy's experience and will be back for more margaritas and nachos.",Nicolette,198,2018-09-15 18:49:51,195,220,67,143,19,TN,976,173,2778,0.0712742980561555,1,1,False,0,1,0,0,0,1
QRLGSt6d3dvr4d9WoqrRsQ,iUhlIWgfko3fqg3YLh8_sg,QA8QLpwf_YT9C2ST5YJ0vw,1.0,2019-01-27 01:11:24,"We walked out of our reservation because the manager was that ridiculous. Their first floor is really loud so we made the reservation way ahead hoping to be seated upstairs in a quieter area. Upon arrival we were informed that the second floor was closed because too many people canceled their reservations. When I went upstairs to check it out, there were plenty of people there having dinner. When we tried talking to the manager he told us that upstairs kitchen was closed and he couldn't care less if our party of 3 ate elsewhere. Good luck keeping your clientele.",Eva,33,2013-12-11 01:39:09,0,34,4,2,0,LA,568,100,4517,0.0073057338941775,1,1,False,0,0,0,0,0,0
EHQ0bbrwbrW034jQDu-5rQ,32HoNDx_Ejh2u1_DO6kAtw,is6Ge-L_3eKErDXLPtRgbQ,5.0,2018-10-10 14:13:42,If you like wood fired pizza this is great.  If if you like traditional pizza this is great.  I highly recommend.,John,32,2011-07-17 23:47:00,15,35,2,1,0,PA,113,21,5395,0.0059314179796107,2,1,False,1,1,0,0,0,2
vjd2YL34JPKQTXA4fulh8A,NRx7aI_IEgu5IfIBegY75A,DKtAKuOjI6vUAHhW4NR5UA,4.0,2018-08-10 01:26:02,"We stopped by on a Tuesday night and got seated right away. Service was prompt and very friendly. Our server even recommended a few places to see that were in the neighborhood. Calamari was good, not the best we ever had, but decent. We had the seafood pasta, seafood platter, etoufee and a burger. Unfortunately, they were out of lemons on our visit which disappointed me. I put lemon on all my seafood. We managed to get full nonetheless. There was a band playing dixieland jazz and a few people were dancing. Fun, upbeat atmosphere in a very cool, hip new neighborhood! (for a very old historic restaurant)",Lisa,13,2014-06-14 13:48:39,4,16,3,5,0,LA,609,108,4332,0.0030009233610341,1,1,False,0,0,0,0,0,0
ALvMCDvyvxAFBjFKwxePCQ,_1Cpf39nMhueKLhpBvlmbQ,lqyYsXBAO6cVGR0cPCeydg,4.0,2019-08-11 01:36:05,"Great place for seafood, reasonably priced, big fan of the shrimp tacos, grouper sandwich was also good because of the sauce. Service was friendly. Definitely a must try.",Cindy,13,2013-10-20 22:34:19,0,1,0,0,0,FL,170,28,4569,0.0028452615451958,1,1,False,1,0,1,0,0,2
sEupZwM1qM_CAtLa4Rpe5g,rHBEOCZ9YyX1kqnHFt_3Yg,KQnzEi-xfHlqUIRUZByTvw,5.0,2018-10-09 16:22:23,Immediately when my partner and I walked in we were greeted and given a rundown of the menu and how it worked. I got one of the bowls on the menu and swapped bran for spicy tuna and added fried jalapeños without a problem. My partner got a poke burrito that was plenty big and came with a side of chips. Everything was amazing from service to taste and presentation. I recommend this spot to everyone. Oh I also did half rice and half greens as my base to lighten my bowl up a bit. Definitely my favorite way to eat a poke bowl.,Devon,16,2015-05-21 22:49:38,0,12,3,5,0,ID,528,104,3991,0.0040090202956652,1,1,False,0,1,0,0,0,1
1TVnLAjRdEn8Iv9vWJKCBA,tZsfPwvl214Jd8pNTRueAw,vG9aD-fvsIimgo-l7u8-AA,1.0,2019-07-28 13:25:22,"I have been to this chain with big a parties a few times and they do not accompany well. We always get our food at various times and the servers are always way too in over their head it seems like. 
My sister and her friends had a large party and i could see the host very obviously making fun of the whole group, and the server was very very rude to this group of girls. 
i can not respect restaurants who hire service like this. 
do not recommend.",Abby,8,2019-03-31 18:53:12,1,4,1,0,0,TN,449,89,2581,0.0030995738086013,1,1,False,0,0,0,0,0,0
Wv-zK6uLBnBXAMd1SK8aGQ,0R34EHT9oKQbJdIZFnd5EA,urWi4bSRI9Bfg3AFXECE9g,4.0,2019-05-20 05:05:23,"This was mine and my girlfriends first date spot. This place is fun and it's always poppin'. They always have great drink specials and everyone is so nice. Only downfall is the one ladies restroom they have inside. They also have port o potties out back which in my opinion aren't very sanitary but when you gotta go you gotta go. Maybe bring your own hand sanitizer. Overall, fun place to hang out at!",Jessica,23,2016-11-15 04:04:59,0,23,4,4,0,AZ,402,74,3447,0.0066724688134609,1,1,False,0,0,0,0,0,0
F2RQSOtO1alMcIrHK3d6bw,-1awBy86Qgr3aN30_Z3xGw,S2n_06z4lGLZfdJ53XAXQQ,4.0,2019-02-26 18:02:06,Update. I found my dish. The scallops are to die for and the chocolate bar for dessert is spectacular.  Yumm.,Adam,93,2018-03-19 04:15:11,74,52,35,63,9,TN,109,20,2958,0.0314401622718052,1,1,False,1,0,0,0,0,1
3CCYiLLlLHJVdiXcYWdcBg,UIEUvS1zEuKE8a4N8IwX5H,EAF4MLS6x7mzq8CDpOcXXA,3.0,2019-02-01 00:00:00,"For the amount of food, I thought the cost was fair. The food was good and the service was easygoing. It was crowded but still moved along. Everything was tasty and the place felt clean. It felt a little understaffed, especially near the end of the meal. My pasta was decent and not overcooked, which I appreciated because that happens a lot. Pretty happy w it overall. The experience was more frustrating than enjoyable. They were out of one thing I originally wanted..",User,295,2019-08-18 00:00:00,0,0,0,0,1,FL,470,83,135,3.9716,2,6,True,0,0,0,0,1,1
hBjjY4V8FpOowdTrhHIOOM,UIEUvS1zEuKE8a4N8IwX5H,fKbrDP45PmhwvVkNx3Tuow,5.0,2019-09-19 00:00:00,"This was a delivery order on a night when I really did not want to cook. The wait wasn't awful, just longer than I expected for the time of day.. Dessert was weirdly the highlight, which I wasn't expecting at all. For a busy night they handled it okay. Kind of landed in the middle for me. The wait wasn't awful, just longer than I expected for the time of day.. Ordered a few things and liked most of it.",User,295,2019-08-18 00:00:00,2,0,0,0,1,NJ,405,80,135,1.42,7,9,True,0,1,0,0,1,2
mLQzGgYbGCNiJUL_WirrFQ,qYok9Io0F2bH_Sp5oSpN1g,iXPEyHqvaDUWLn4pw-58Fw,5.0,2019-03-13 03:50:39,"My boyfriend and I stopped into Envie by chance during our trip to New Orleans and we loved it! The staff was so friendly and inviting. The space is clean and the food and coffee were both amazing. I got the avocado omelet with sourdough & it was a game changer! Something I loved about this place is that they keep books on each table, which I thought was so sweet. Can't wait to go back before our trip is over!",Jenna,25,2016-08-01 02:40:42,111,10,1,4,0,LA,413,81,3553,0.0070363073459048,1,1,False,0,1,0,0,0,1
mvGQ3kjwbLLfepsVaCs0_g,x-aHM9y-vc5l2-XK4G6z1A,eoqpPPlegPddFATQadDsoA,4.0,2018-12-11 21:50:08,"I wasn't sure how this was going to be, but since it is next to my gym and I was craving pho I gave it a chance. I am glad I did, because it was really good.

I ordered my pho to go close to closing. There were only a couple of young people working there, and they were already cleaning up but they took the time to prepare my order nicely.

When you order it to go, the meat and veggies and sauces are all packaged in one container, with the broth in another. When you get home, you put the meat and veggies into the broth. It was tasty!

I will go back!",Rebecca,516,2014-10-19 01:52:59,156,840,144,586,26,FL,555,115,4205,0.1227110582639714,1,1,False,0,0,0,0,0,0
0ugPWJlHRBASl1JteBRcyw,XCGVLjtSBd4_Iz5iyYPJ8g,JHZ9LdG-V9yEcmT2UiBeDQ,1.0,2018-04-11 03:46:27,This place has rude people it's not very clean and the employees need a lesson on grooming and speaking not to mention the back of the building is filthy with employees loitering at the back door I think they need health inspectors  and to top it off I asked for no mayo 3 times due to allergic reactions came home and my burger was full of mayo. They told me they could not refund my money. And the hamburger never had a bite out of it and hung up on me when I called to let them know.  How Disrespectful. So my food went to the trash butt they kept my money. This is really sad  and she was told 3 times no mayo,Kimberly Dawn,7,2017-06-03 01:15:58,2,6,0,0,0,LA,613,124,3247,0.0021558361564521,1,1,False,0,1,0,0,0,1
jlsTs6XgxSUatSYDKjeRW3,jt6fBb6C0KxopoY9Vohz85,i1A9_CvPb0SZ_5nTddCEgA,4.0,2018-03-06 00:00:00,"Everything came out hot and the staff was friendly. Price felt a touch high for what it was. The food was good and the service was easygoing. It was crowded but still moved along. The food came out looking really good, tasted solid, then kind of leveled off after a few bites. Food was fresh and service was quick. Definitely coming back. Food took a while and didn't really feel worth the wait. Not terrible, just not something I'd want again soon.",User,21,2018-06-18 00:00:00,8,0,0,0,2,IL,449,82,561,0.22,3,1,True,0,0,0,0,0,0
F3eYDVJE9A0LtWVUnYJPBw,BovBfFN_4DhDvTQpRclHbQ,Z_WZq3uFGqvtjsFl6kNBQA,2.0,2019-05-11 21:21:31,"First time giving a poor review! Frustrated with the portions, quality, cost...bad meal--can I go on???!",Danielle,3,2018-06-15 23:24:32,172,1,0,0,0,NV,104,16,2870,0.0010452961672473,1,1,False,1,0,0,0,0,1
rYeHDOAkUhF3jT5KSqOAlQ,tU8jOW9ptHsz1HCVdPnFAg,NBVR352MT2JkObaT1MfIDQ,5.0,2019-04-24 01:17:37,"I love, love, love these tacos. I always over-order because I can't decide which kind of taco I want (there are MANY choices); I think I like the barbacoa (lamb) ones best, although the cabeza (head...work up your nerve and try it, it's so rich and flavorful!) is also wonderful. I order them Mexican style, and enjoy all of the sauces except the mild one because I don't do mild. If you are lucky like me and always have leftovers because you get carried away, then you get to have a great lunch the next day--a total win!",Lisa,5,2016-03-11 02:34:25,0,1,0,0,0,FL,523,98,3696,0.0013528138528138,1,1,False,0,1,1,0,0,2
vaqO7IZgfgOGJYj77OCwtQ,H5pVB6cnmaK0x1ijqh-t2A,b2aoesbmp0EmSpGLffW_Cg,1.0,2019-01-12 12:57:59,"I thought the Beef's in Fish Hawk was bad and then my husband and I went to this one. We tried this Beef's before but it was so busy and the waitresses kept ignoring us that we walked out. We thought we would try it again and see if it were just a bad night. First off, it is way too small for the amount of people they cram in there. There are four booths by the bathrooms in a little cubbie hole. That was the first thing that was wrong. We were not going to sit and try to eat with bathroom smells wafting in the restaurant every time someone opened the door. Next, I ordered a salad and found dirt or some other nasty black stuff in it. Disgusting. The worse thing was the waitress. It was like ""oh well, I'll get you another salad"". Did she really think I wanted another after that! One waitress said it looked like meat! What the hell would meat be doing by the salads!! By this time, I had just about lost my appetite and I WAS hungry after working a 12 hour shift. I ordered the Friday night special, Surf and Turf. The steak was so tough I had to spit the first bite out! It couldn't be chewed! The shrimp was suppose to be grilled but it looked like it came right out of the freezer and was ice cold. Whooppee they gave us 20% off our meal which could not be eaten and was disgusting - and then the waitress acted like she was doing us a great big favor for that! The waitress was rude and I'm sure must hate her job because she never once smiled. The whole thing really put a damper on the end of my day. We will NEVER step foot in this place again. Do yourself a favor, save your hard earned money and go somewhere else. I should have taken a picture of the salad but I was in such shock I didn't.",Kathi,19,2018-01-23 15:57:04,0,6,2,1,0,FL,1709,342,3013,0.0063060073016926,1,1,False,0,0,0,0,0,0
sllVaTLdCFUKkdPPu-kV9Q,gd7Zj94aCzrl2xYZz3chbA,gSLWjGwRqXSq5HzsoP183g,4.0,2019-12-23 00:00:01,They're closing in a few days. Get it while you can. Some of the beer taps are already dry. RIP.,Andrew,86,2010-11-11 18:10:28,82,97,46,29,6,MO,96,20,5643,0.0152401205032783,1,1,False,1,0,0,0,0,1
2SGthIq6v8hGh18NwUwY7g,aAHklCYLcIyEEZXHx6EU8K,thaxF2Bnvu29xdXCf57ULw,3.0,2019-12-25 00:00:00,"my friend liked it more than I did. The music was louder than it needed to be. The food came out looking really good, tasted solid, then kinda leveled off after a few bites. Nobody was rude or anything, it just took a while to get water refilled. Not bad for a quick meal. It looked better online than it did in person. The whole meal felt kind of uneven. Food took a while and didn't really feel worth the wait.",User,248,2016-10-29 00:00:00,21,1,0,0,5,NV,412,81,1158,0.1579,10,2,True,0,0,0,0,0,0
iqlxhdpUhtJHYDsTs9POfg,Rx2351DgpGlhOp1lO9Hkuw,zf9_8CskW6Vzakg6V78S0g,1.0,2019-06-15 00:42:37,Live around the block and order from here when convenient. Had issues with a large order and person on the phone(ERIC?) pretended he didn't understand but spoke clear English when required. He became an ass**** and hung up don't order from here there's too many places nearby and the sushi is poor to the cost and service.,Brian,39,2015-12-21 18:07:14,52,23,6,4,0,FL,322,57,3777,0.0103256552819698,1,1,False,1,1,0,0,0,2
